"created_at","text","user.id_str","user.name","user.location","user.followers_count"
"Sat Dec 09 21:27:01 +0000 2017","RT @cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,354 is a lot of m… ","1337731236","Plane girl Julie","Glasgow, United Kingdom 🇬🇧",263
"Sat Dec 09 21:27:01 +0000 2017","RT @DOLLABILLGATES: Me after i invested $7 into Bitcoin yesterday https://t.co/VrOW401M0b","2165874926","Emily Wright","Memphis, TN",419
"Sat Dec 09 21:27:00 +0000 2017","FREE Ledger Nano S ($80)\n\nFOLLOW ME ‘and’ RT\n\nGiveaway ends Jan 15, 2018\n\n#bitcoin #ether https://t.co/hFz83J29DO","868486565953196032","[M2₿]🔥","Greenwich, CT",872
"Sat Dec 09 21:27:01 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939601990664978432","Reita Tolley","Ukraine",0
"Sat Dec 09 21:27:01 +0000 2017","RT @AMLT_Token: ""#AMLT is a powerful concept that is backed by a world-class team and solid technical specifications""🚀🔥 Read the… ","3529837156","Sandra",,2476
"Sat Dec 09 21:27:02 +0000 2017","RT @NicolasDorier: Very important news for @BtcpayServer , it will decrease the storage resource needed to run an instance drastically. htt…","760828516824915968","ADX Dash","City of London, London",516
"Sat Dec 09 21:27:02 +0000 2017","RT @buellerff: Bought 563 bitcoin in 2011 for $6.13 each. I will randomly pick 6 people who retweet this and give one to each of y… ","1906358918","Drew Frischer",,312
"Sat Dec 09 21:27:03 +0000 2017","RT @Dockside_GB: buy CIF COIN 5% FREE USING CIF22442 https://t.co/zrnN0iPO29   #ico $btc $cif $crypto #cryptocurrency #BlockChain… ","3003612909","Кравченко Александр","Украина",2575
"Sat Dec 09 21:27:03 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","778944813811064832","Alina Neupert",,1
"Sat Dec 09 21:27:03 +0000 2017","Buy Bitcoin With PayPal! Also with CC, paysafecard, Skrill, OKPAY https://t.co/Qdq3dxFQhx #btc #bitcoin 16 https://t.co/6avRWhH4Tm","2232163009","coinOK",,8206
"Sat Dec 09 21:27:03 +0000 2017","Abbot Downing to Clients: #Bitcoin Is Like Going to ... https://t.co/B521Pa6fB4 #BitcoinCasino #BitcoinGame… https://t.co/iBI5rybEVJ","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:03 +0000 2017","Spend 'Play Money' On #Bitcoin, It's The Same As ... https://t.co/Nq4tzFNVp3 #BitcoinCasino #BitcoinGame… https://t.co/Lkqbz9z2Jo","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:04 +0000 2017","RT @lizthedeveloper: but then she became @kf, data witch of the west. better investment than bitcoin tbh. https://t.co/LuQAuGPpzC","19212550","Eric CovfefeSchultz","Appleton",725
"Sat Dec 09 21:27:04 +0000 2017","RT @kucoincom: Retweet this post after following KuCoin to get RChain listed next week @rchain_coop\n#RChain #KuCoin #ICO #Crypto… ","2640444888","Ohio Bitcoin","Ohio",17845
"Sat Dec 09 21:27:04 +0000 2017","RT @Doomric: Put $14.00 into bitcoin last Thursday sitting on $22.00 now lmaoo idk how y’all do that 9-5 shit","385630896","Chuck Bass",,620
"Sat Dec 09 21:27:04 +0000 2017","RT @TravWeav: Bought 1,500 bitcoin in 2011 for $2.87 each. I will pick 5 random people who retweet this and give one to each of y… ","776483435502116864","Bill Rainey",,11
"Sat Dec 09 21:27:05 +0000 2017","RT @loomdart: there will come a time where every single bitcoin has been lost\n\nisn't that amazing?","2415793908","Nitish Gupta",,112
"Sat Dec 09 21:27:05 +0000 2017","Need A Reason To Avoid #Bitcoin? Cramer Has 5 - Benzinga https://t.co/mUKGdCYHyr #BitcoinCasino #BitcoinGame… https://t.co/LgJqjSNcFV","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:05 +0000 2017","RT @OTC_Bitcoin: URGENT\n\nBITCOIN PRICE MAY DROP 50%.\n\nBE PREPARED\n\nDANGER ZONE: 5 DAYS\n\nhttps://t.co/9MIqJ0MIfy $BTC","701930991","Yakidi Pitra","London, UK",3811
"Sat Dec 09 21:27:05 +0000 2017","Need A Reason To Avoid #Bitcoin? Cramer Has 5 - Benzinga https://t.co/dZ6CaizGrt #BitcoinCasino #BitcoinGame… https://t.co/0E00gojMsE","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:05 +0000 2017","RT @baxbooksdeux: Bitcoin is Beanie Babies for people who think Soylent is food","105405166","innanetmatt","Phoenix, AZ",201
"Sat Dec 09 21:27:05 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","939554399751491584","Adelaide Monclova","Chile",0
"Sat Dec 09 21:27:05 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","795989235832594432","Florene Shimazu",,0
"Sat Dec 09 21:27:05 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","915738810448715776","eJiggsby","Buffalo Dick",21
"Sat Dec 09 21:27:05 +0000 2017","RT @HealthandHubris: Things ""experts"" were wrong about:\nBrexit\nTrump\nBitcoin\nhigh fat diets\nsmoking being unhealthy\n\nThings I've been wrong…","260087947","Vogue Blackheart","Fortress 14",206
"Sat Dec 09 21:27:06 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","919245445750239232","Adelaide Turcotte",,0
"Sat Dec 09 21:27:06 +0000 2017","Dear @Tesla i would gladly buy the roadster with #bitcoin any plan to accept crypto soon?","1246369406","Chris [hodl]",,126
"Sat Dec 09 21:27:06 +0000 2017","#Bitcoin is a hot mess, and the new futures contracts could be DOA ... https://t.co/rmvD98DTAB #BitcoinCasino… https://t.co/dLmkRLZvFr","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:07 +0000 2017","RT cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,… https://t.co/wjo2uu7lYA","2737251480","Davut Şerbet",,211
"Sat Dec 09 21:27:07 +0000 2017","RT @TravWeav: Bought 1,500 bitcoin in 2011 for $2.87 each. I will pick 5 random people who retweet this and give one to each of y… ","239173148","Robert Wallace","Dallas Texas",227
"Sat Dec 09 21:27:07 +0000 2017","RT @kucoincom: Retweet this post after following KuCoin to get RChain listed next week @rchain_coop\n#RChain #KuCoin #ICO #Crypto… ","831025232","artie abrams",,4
"Sat Dec 09 21:27:06 +0000 2017","Dragon snaps up 4 junket partners for ... https://t.co/qZWI01vTHL #Bitcoin #BitcoinCasino #BitcoinGame… https://t.co/iHC14HOASE","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:06 +0000 2017","Stuck in a short at 11k because of ego... Never short the King. Just look for better long positions. #Bitcoin… https://t.co/3RYo5O3geS","900002125043843074","Bitcoin Obsessions",,20
"Sat Dec 09 21:27:07 +0000 2017","RT @TravWeav: Bought 1,500 bitcoin in 2011 for $2.87 each. I will pick 5 random people who retweet this and give one to each of y… ","728804782878666752","Jack DeSalvo","Glen Rock, NJ",32
"Sat Dec 09 21:27:07 +0000 2017","RT @buellerff: Bought 563 bitcoin in 2011 for $6.13 each. I will randomly pick 6 people who retweet this and give one to each of y… ","1340543754","Chelsea Jakana✞",,135
"Sat Dec 09 21:27:07 +0000 2017","RT @BrianSportsRep: I bought 100 litecoin about 6 weeks ago for ~$50 each and it’s now hit $170!!!!!!! Just sold half but as it’s Chris… ","939217774978764800","Cryptominded",,7
"Sat Dec 09 21:27:08 +0000 2017","RT @cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,354 is a lot of m… ","740958109","Sebastian Hollmann","Buenos Aires, Argentina",111
"Sat Dec 09 21:27:08 +0000 2017","RT @AnkorusGlobal: Ankorus CEO interviewed by popular crypto YouTuber Scrembo Paul on the ANK token, bitcoin futures and Ankorus. ANK… ","896395382514749443","Сергей Бреус","Украина",4113
"Sat Dec 09 21:27:08 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","887475260483936257","Rickie Clark",,0
"Sat Dec 09 21:27:08 +0000 2017","Financial Analyst Jim Cramer Says Fold on #Bitcoin, ... https://t.co/wb21B0h98D #BitcoinCasino #BitcoinGame… https://t.co/TZNQIXTAQm","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:08 +0000 2017","RT @bitxapp: Sending $5 in #Bitcoin costs an additional $18.5 fee.\nSending $5 in #Ethereum costs an additional $0.5 fee.\nSending… ","470683019","Thomas Lehman","Sarasota, Florida",88
"Sat Dec 09 21:27:08 +0000 2017","#Bitcoin casinos increasingly a target for DDoS attacks, with ... https://t.co/3zlIPhuDSu #BitcoinCasino… https://t.co/MB1Da1zxDZ","367250844","Mobile Casino Comps","USA",5613
"Sat Dec 09 21:27:08 +0000 2017","RT @Crypto_God: They said the internet was a fad\nThey said email was pointless\nThey said bitcoin was a fraud https://t.co/hxeiFNCABS","1868074730","Kripto Novac","Vienna, Austria",886
"Sat Dec 09 21:27:08 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","898988093067468800","Maura Tessier",,0
"Sat Dec 09 21:27:08 +0000 2017","#Bitcoin #Bitcoinbet CRYPTO TRADING: 📈 VeChain iOS app supports NFC scanning now! → via https://t.co/MpdTa8va64 ▶️ https://t.co/BkaUd92HrS","809869410215362560","BetFast.com",,739
"Sat Dec 09 21:27:08 +0000 2017","RT @CasinoSlotFree: Financial Analyst Jim Cramer Says Fold on #Bitcoin, ... https://t.co/wb21B0h98D #BitcoinCasino #BitcoinGame… ","808873082500902915","📱",,4517
"Sat Dec 09 21:27:08 +0000 2017","Sat Dec  9 22:26:22 2017 (0:20)\nUSD : 14446.08\nWght: 1.42\nBlk#: 498458\nSize: 986.4 KB\nTXs:  1673\nPool: 127363 (90.6 MB)\n#bitcoin","736956852764835841","Block Watcher",,273
"Sat Dec 09 21:27:08 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","939602259998101511","Amy Estrada","Hashemite Kingdom of Jordan",0
"Sat Dec 09 21:27:08 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","889844899033489409","Tawnya Sasser",,0
"Sat Dec 09 21:27:08 +0000 2017","1HbnaXYkB...SYZE8SmQF just won 0.0000034 BTC in our Free #lottery. Be our next winner: https://t.co/4Zek63qcjG #YABTCL #Bitcoin","2571494520","YABTCL.com",,2186
"Sat Dec 09 21:27:09 +0000 2017","Winklevoss twin predicts multitrillion-dollar value for bitcoin https://t.co/TwpXljG6VS  | https://t.co/VUU2cMg6IV","3304722168","Forex Desk","Australia",3989
"Sat Dec 09 21:27:09 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","906089172355526656","Shamika Garciarios",,0
"Sat Dec 09 21:27:08 +0000 2017","https://t.co/3HSIMFIpRK: Diplomats- I Really Mean It https://t.co/n7jC6ETwbr (Learn2️⃣Earn➡️#Bitcoin💰) https://t.co/XWqSzxh74x","342512565","Mr. Bitcoin","instagram.com/THETOPICisCOOL",87045
"Sat Dec 09 21:27:08 +0000 2017","I like the idea of bitcoin but I LOVE bacon. Trillion-dollar idea: 'bacoin'. (bacoink?)","904271083620073473","TerryWilliamsComedy","Auckland, New Zealand",94
"Sat Dec 09 21:27:09 +0000 2017","Free Bitcoins Faucet - Earn $100 free btc in 5 minutes https://t.co/iN0jjeKqFj #bitcoin #freebtc #getbtc","4708626201","ceylan neylan",,1
"Sat Dec 09 21:27:09 +0000 2017","RT @spudowiar: Waiting for #Bitcoin testnet confirmations is the new ""my code's compiling"". https://t.co/M7GkW5ttbp","14527699","Udi Wertheimer","Israel",3008
"Sat Dec 09 21:27:09 +0000 2017","A boy asked his $BTC-investing dad for 1 #Bitcoin for his birthday. Dad: What, you want $15,554?! But $14,354 is a… https://t.co/kBO559aUJb","2954844181","Merry JuanMas","Bengaluru, India",1002
"Sat Dec 09 21:27:10 +0000 2017","RT @e_Chat_ICO: The e-Chat team is deeply concerned about invading the Chinese Financial Market in 2017. Moreover, being a Hong Kon… ","2741270597","Валерий Непряхин","Кострома",3609
"Sat Dec 09 21:27:10 +0000 2017","Can we encourage exchanges to offer more Bitcoin Cash pairs? https://t.co/2Hx4lWBKLL #btc #flippening #ethereum #cc… https://t.co/9Kiw7j1Ml7","625289155","ɔɔ.cc","Ethiopia",55897
"Sat Dec 09 21:27:10 +0000 2017","RT @rooshv: Literal thots are talking about Bitcoin. Probably a bad sign. https://t.co/JNzX3ZaES3","339083023","🌽🅱️uzorquero🇦🇷","Buenos Ayres",162
"Sat Dec 09 21:27:10 +0000 2017","RT @JawsVegasPicks: Back in 2012, I discovered a new thing called bitcoin. I invested. And as you probably know, it boomed. I am well o… ","854944169227243520","hey","Space",12
"Sat Dec 09 21:27:10 +0000 2017","Bitcoin is nose diving and I’m about to lose  money so.... it can stop now lol","38874482","Pere Noel","Canada",1165
"Sat Dec 09 21:27:10 +0000 2017","What it feels like to earn #bitcoin on a daily basis with https://t.co/ID77WjJpIy (Available on Google Play) #money… https://t.co/gFlJjWqwvS","742840650996015104","محمد مصرى الشريف",,21
"Sat Dec 09 21:27:11 +0000 2017","RT @Blockchainlife: Sellers on Craigslist can now request #Cryptocurrency payments. Craigslist has 53 million monthly active users, mor… ","94088979","Yuvraj",,30
"Sat Dec 09 21:27:11 +0000 2017","RT @rateico: 👍 ICO MARKET 2.0 🌐Self-Regulation by the #Community #Intelligence 🔁 Join Our #ICO! Become a Part of the New ICO Mar… ","899926647998210048","Anatoliy K.",,5173
"Sat Dec 09 21:27:12 +0000 2017","Seven Lies Bitcoin Fans Tell Themselves (And Anyone Else Who Will Listen) https://t.co/mtFWw2K6aT","53730751","Igor Brejc","Maribor, Slovenia",746
"Sat Dec 09 21:27:11 +0000 2017","RT @alttradex: ATXT tokens are $0.25 at ICO with 20% BONUS on the first $1M https://t.co/QGeqI8Cp9E #Alttradex #ICO #Crypto #Bitcoin #Ether…","2738124364","Adrian Alsop","Калининград, Россия",537
"Sat Dec 09 21:27:12 +0000 2017","RT @zerohedge: Bitcoin Collapse, Equity 'Flash Crash', &amp; The Fed Loses Control: Saxo's 'Outrageous Predictions' For 2018 https://t.co/p4CGn…","924761227867205632","Cheryl Crawford",,33
"Sat Dec 09 21:27:12 +0000 2017","https://t.co/8biw5OPt3d ONE CLICK Article Generator https://t.co/yrdEtFYLJ9 #SeoTools #BoostTraffic | Full RSS | Fo… https://t.co/mgw2mnD4bR","826648441145085953","Forex Robot",,142
"Sat Dec 09 21:27:12 +0000 2017","No one deserves it more than this man! This makes me smile and happy to be apart of this community! https://t.co/BNz8becfAq","3017109832","z0mbiesTv","Cali",2010
"Sat Dec 09 21:27:13 +0000 2017","RT @paulloops: Really stressing out that my grandkids will think I’m dumb for not getting in on Bitcoin","23751446","Paul Lupario","Los Angeles, CA",265
"Sat Dec 09 21:27:13 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","901830752576212992","Joye Jacobs",,0
"Sat Dec 09 21:27:13 +0000 2017","RT @TiffRoyal: Wild&amp;free 😙♥️😙♥️😙💋💋 Live @XotikaTV  #bitcoin #btc #blockchain #bcash #CryptoCurrencies #altcoins #trading… ","745821985473585152","FUBAR-BDHR",,199
"Sat Dec 09 21:27:14 +0000 2017","RT @smartholdem: The balance unsold tokens will be distributed among all ICO SmartHoldem participants with balance of 3000+ STH, as… ","1893680845","Brusnika Ольга",,24705
"Sat Dec 09 21:27:14 +0000 2017","Bitcoin's Growing Price Gap Between Exchanges Creates Potential Headaches For Futures Trading… https://t.co/uAyzHyRiit","15977038","Crypto Trader Pro","Automated trading US mkts ⤵",19500
"Sat Dec 09 21:27:14 +0000 2017","RT @GreenRun247: It is just a correction, whales are taking profit. Saddle up guys for the next bull run #bitcoin","936544176103182336","one bitcoin million dollars each",,10458
"Sat Dec 09 21:27:14 +0000 2017","https://t.co/3HSIMFIpRK: Damon Dash ""What Mase said about me wasn't true."" (Cam'ron Vs. Mase)… https://t.co/dw7llm2Sqh","342512565","Mr. Bitcoin","instagram.com/THETOPICisCOOL",87045
"Sat Dec 09 21:27:14 +0000 2017","Jim Cramer continuing his efforts to become the most consistently wrong person on the planet https://t.co/3GSXY1jSU6","141178025","Ian Hurley","Carpinteria, CA",124
"Sat Dec 09 21:27:15 +0000 2017","RT @maxkeiser: “We’re taking #Bitcoin to $100,000, not because it is easy, but because it is hard”.  - John F. Bitcoin https://t.co/0IFUxqN…","447367930","Saira",,1942
"Sat Dec 09 21:27:15 +0000 2017","RT @GetWala: Join Wala CTO @ross_mcewan at the Heavy Chef Cape Town event while we pitch as one of the top 5 most exciting start… ","308465446","Jangangilaya","bandung",5329
"Sat Dec 09 21:27:15 +0000 2017","RT @Aztek_btc: I keep hearing people say investing in #bitcoin is risky. Isn't it riskier working a crappy 9 till 5 job whilst gov… ","2274889840","Satoshin",,719
"Sat Dec 09 21:27:16 +0000 2017","RT @genesis_vision: The main event of this week without a shadow of a doubt is the long-awaited report about Investor Finance Forum 201… ","729294014554341377","Nastia Ostapchuk","Уяр",821
"Sat Dec 09 21:27:16 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","936982819045363712","Юлия Титова","Kilis, Turkey",4
"Sat Dec 09 21:27:16 +0000 2017","RT @baxbooksdeux: Bitcoin is Beanie Babies for people who think Soylent is food","1467283832","underneath the christmas tree",,574
"Sat Dec 09 21:27:16 +0000 2017","RT @Doomric: Put $14.00 into bitcoin last Thursday sitting on $22.00 now lmaoo idk how y’all do that 9-5 shit","1540812307","بريرة","Birmingham, England",1055
"Sat Dec 09 21:27:16 +0000 2017","Craigslist sellers can now specify if they accept bitcoin https://t.co/krvzPKGSS5","289074583","devCode","Romania",58
"Sat Dec 09 21:27:17 +0000 2017","https://t.co/3HSIMFIpRK: Cam'ron - ""U Wasn't There"" (Official Music Video) https://t.co/1hho0RNIac (Learn2️⃣Earn➡️… https://t.co/NnFOfsudc2","342512565","Mr. Bitcoin","instagram.com/THETOPICisCOOL",87045
"Sat Dec 09 21:27:17 +0000 2017","RT @nite0wl: Bought 70000000000000000000000 bitcoin in 1893 for a ha'penny farthing. I will pick 984 random people who retweet t… ","14881508","Carlos Ayala","Travers Park",1030
"Sat Dec 09 21:27:17 +0000 2017","RT @BitcoinWrld: 'Gold 2.0.' Cameron Winklevoss Says #Bitcoin Will Become 'A Multitrillion-Dollar Asset' - Fortune… ","3380319514","Christopher Ralphie","Buffalo, NY",346
"Sat Dec 09 21:27:17 +0000 2017","RT @nite0wl: Bought 70000000000000000000000 bitcoin in 1893 for a ha'penny farthing. I will pick 984 random people who retweet t… ","3121782707","stiller","idk",453
"Sat Dec 09 21:27:17 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","854214787827355648","Eliz Mccann",,1
"Sat Dec 09 21:27:17 +0000 2017","RT @mudhike: i know investing in the bit coin is tempting but do Not do it! i invested in a bitcoin but they caught me the polic… ","252442897","Elbowfetish","The Sandwich Islands",2127
"Sat Dec 09 21:27:18 +0000 2017","Want to learn more about #bitcoin #arbitrage ? https://t.co/bzEbTv7yED #bitcoins #freecoins #bitcoinsfuture","861601432939659265","Bitcoins Future","www.bitcoinsfuture.com",7840
"Sat Dec 09 21:27:18 +0000 2017","RT @LegendOfCrypto: Back in 2005 I bought 100,000 bitcoin at $0.0001 each \n\nRT and I will pick 5 of you to give 250,000 bitcoin to  \n#Merry…","361808799","Robert Martos","Barcelona (Catalonia)",34
"Sat Dec 09 21:27:19 +0000 2017","RT @neilstrauss: Before listening to the skeptics saying that Bitcoin is a bubble or not “real” money (ha!), consider these Newsweek… ","15977038","Crypto Trader Pro","Automated trading US mkts ⤵",19500
"Sat Dec 09 21:27:19 +0000 2017","https://t.co/3HSIMFIpRK: Cam'Ron - Oh Boy ft. Juelz Santana https://t.co/jRWgROsF2J (Learn2️⃣Earn➡️#Bitcoin💰) https://t.co/f3qJEq8pBa","342512565","Mr. Bitcoin","instagram.com/THETOPICisCOOL",87045
"Sat Dec 09 21:27:19 +0000 2017","RT @RoseDru63: Bitcoin sounds like”Mark of TheBeast”2me!If theyCan’t getUs2cooperate2giveup our rights&amp;country any other way?Well,… ","457990699","Moody Hill",,219
"Sat Dec 09 21:27:19 +0000 2017","#BTC #Bitcoin $BTC draws same graphic like back in days. That means , Prepare a new jump to me! I believe 25.000 $+… https://t.co/2flkg6AMr8","919297990690516992","Pink Whale🐳","Türkiye",75
"Sat Dec 09 21:27:19 +0000 2017","RT @GetWala: Only 2 days &amp; 10 hours until the #Dala #tokensale ends! Get involved, register &amp; participate now… ","308465446","Jangangilaya","bandung",5330
"Sat Dec 09 21:27:19 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","936976115238924288","Оксана Карпова","Kazakhstan",1
"Sat Dec 09 21:27:19 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","936983379798560768","Андрей Матвеев","Buenos Aires, Argentina",0
"Sat Dec 09 21:27:19 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","937006948544909313","Абасова Альбина","Fatih, İstanbul",1
"Sat Dec 09 21:27:19 +0000 2017","People who are expecting a $ETH pump similar to bitcoin’s due to futures becoming available, will be severely disap… https://t.co/Yl6uDe306Y","846527273830363137","Chasing Fairy Dust",,318
"Sat Dec 09 21:27:19 +0000 2017","RT @AnkorusGlobal: As a registered and regulated broker-dealer, all assets will be insured and auditable with Ankorus.\nANK token sale… ","896395382514749443","Сергей Бреус","Украина",4113
"Sat Dec 09 21:27:19 +0000 2017","Seriously though!! 😂 https://t.co/X9kUeJ2MwD","74242930","c h r i s t i a n","Headquarters",1120
"Sat Dec 09 21:27:19 +0000 2017","RT @SweetheartPaulT: Thank you to #bitcoin and #Ethereum for making me financially independent to pursue white nationalism https://t.co/nkG…","839109686","Paul 👑 Town","Not in NYC",3594
"Sat Dec 09 21:27:19 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","904738326195965952","Bianca Rood",,1
"Sat Dec 09 21:27:19 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","919781937278881792","مرار جعفر",,0
"Sat Dec 09 21:27:19 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939598413510905856","Гульназ","Uzbekistan",0
"Sat Dec 09 21:27:20 +0000 2017","Our second 10 USDh mining pool are ended up. Check your emails for payout details:\no*****k*k@gm***.**m - 4$\n7z*****… https://t.co/NEnIsxsIfh","934013883257360384","Coin Hi",,997
"Sat Dec 09 21:27:20 +0000 2017","OK this is an oldie from August but it explains why I am loving TenX\nhttps://t.co/C7Nc9vFPHL\n#bitcoin #altcoin… https://t.co/h56VPUNTNr","930762040452448256","Nick",,401
"Sat Dec 09 21:27:20 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","887790401087823873","Elmira Besig",,0
"Sat Dec 09 21:27:20 +0000 2017","https://t.co/3HSIMFIpRK: THE 'HUDDY DAY PARADE' PopsViZion https://t.co/0VJMgPT2HI (Learn2️⃣Earn➡️#Bitcoin💰) https://t.co/nW5539dRHj","342512565","Mr. Bitcoin","instagram.com/THETOPICisCOOL",87045
"Sat Dec 09 21:27:20 +0000 2017","Exactly. https://t.co/NW62rMxFIW","43169938","Andaloons","Houston, TX",184
"Sat Dec 09 21:27:20 +0000 2017","RT @rateico: 👍 ICO MARKET 2.0 🌐 Self-Regulation by the Community Intelligence 📊 Join Our ICO - Become a Part of the New ICO Mark… ","899926647998210048","Anatoliy K.",,5173
"Sat Dec 09 21:27:21 +0000 2017","New #bitcoin block 000000000000000000956bdbed2d9b40315d9e2e08e60caa85a1006ecffab4c9 mined at height 498457.","2206353751","Blockchain Tweets",,1057
"Sat Dec 09 21:27:21 +0000 2017","RT @adam_chal: Bitcoin was supposed to demonstrate the power of a true free market. Instead it's full of scams, rent-seekers, thef… ","921632886","mnd.it","Hamburg / Berlin / Cyberspace",152
"Sat Dec 09 21:27:21 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","268367991","Devan","Souled Out",517
"Sat Dec 09 21:27:21 +0000 2017","RT @businessinsider: Bitcoin is having another down day after a massive sell-off. Follow it live: https://t.co/6YpWnYguRw https://t.co/x0Pf…","703990775223169025","Deplorable FOR TRUMP","USA",48574
"Sat Dec 09 21:27:22 +0000 2017","RT @cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,354 is a lot of m… ","2369783156","Joey",,91
"Sat Dec 09 21:27:22 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","936955163914498048","Умалат Магомедов","Iraq",0
"Sat Dec 09 21:27:22 +0000 2017","BITCOIN CRASH 2018?!: https://t.co/PE2T5A8gcL via @YouTube","1135806854","Nick Scuderi",,8
"Sat Dec 09 21:27:21 +0000 2017","@thephysicsgirl Okay I actually read it, it is too vague for me to understand, and it implies certain things that a… https://t.co/wptbXYr9H1","30148067","Mr. Turkey (encourage me to exercise every day plz","United States",298
"Sat Dec 09 21:27:23 +0000 2017","@stacyherbert Might interest you!\n\nhttps://t.co/snRvmbbc1q","712327772270665728","A. Hannan Ismail","The Free Internet",1330
"Sat Dec 09 21:27:23 +0000 2017","RT @brucefenton: To cavemen, an AK-47 looks like a very scary and efficient club.\n\nTo bankers, Bitcoin looks like a scary and effici… ","131058820","Crypto Lord","Ohio, USA",371
"Sat Dec 09 21:27:23 +0000 2017","RT @cryptonetix: An excellent article https://t.co/3ObTbrBFXD #Crypto #bitcoin #decentralized","2737740616","Борис Ваганьков","Ростов-на-Дону, Россия",1033
"Sat Dec 09 21:27:23 +0000 2017","Bitcoin to $1 Million? It's Always Possible, but Highly Improbable https://t.co/mdx1AGm32G #getty_images… https://t.co/NVCcoiI9sv","846149806200438784","Domains 24/7",,292
"Sat Dec 09 21:27:23 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","1138569818","Sarah Leigh","Iowa",51
